Category,Item,Serving Size,Calories,Calories from Fat,Total Fat,Total Fat (% Daily Value),Saturated Fat,Saturated Fat (% Daily Value),Trans Fat,Cholesterol,Cholesterol (% Daily Value),Sodium,Sodium (% Daily Value),Carbohydrates,Carbohydrates (% Daily Value),Dietary Fiber,Dietary Fiber (% Daily Value),Sugars,Protein,Serving Size Numeric,Serving Size Numeric Normalized
Coffee & Tea,Nonfat Latte (Large),20 fl oz cup,0.09042553191489362,0.0,0.00423728813559322,0.005494505494505495,0.0,0.0,0.0,0.017391304347826087,0.015625,0.05,0.04666666666666667,0.1773049645390071,0.1702127659574468,0.14285714285714285,0.21428571428571427,0.1640625,0.1839080459770115,,
Coffee & Tea,Nonfat Caramel Latte (Small),12 fl oz cup,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.030555555555555555,0.03333333333333333,0.2907801418439716,0.2978723404255319,0.14285714285714285,0.10714285714285714,0.3046875,0.11494252873563218,,
Coffee & Tea,Nonfat Caramel Latte (Medium),16 fl oz cup,0.13297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.0375,0.04,0.36170212765957444,0.36170212765957444,0.14285714285714285,0.14285714285714285,0.375,0.13793103448275862,,
Coffee & Tea,Nonfat Caramel Latte (Large),20 fl oz cup,0.1648936170212766,0.0,0.00423728813559322,0.005494505494505495,0.0,0.0,0.0,0.017391304347826087,0.015625,0.05,0.04666666666666667,0.44680851063829785,0.44680851063829785,0.14285714285714285,0.21428571428571427,0.4609375,0.1839080459770115,,
Coffee & Tea,Nonfat Hazelnut Latte (Small),12 fl oz cup,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.030555555555555555,0.03333333333333333,0.2836879432624113,0.2765957446808511,0.14285714285714285,0.10714285714285714,0.296875,0.11494252873563218,,
Coffee & Tea,Nonfat Hazelnut Latte (Medium),16 fl oz cup,0.13297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.0375,0.04,0.36170212765957444,0.36170212765957444,0.14285714285714285,0.14285714285714285,0.375,0.13793103448275862,,
Coffee & Tea,Nonfat Hazelnut Latte (Large),20 fl oz cup,0.1648936170212766,0.0,0.00423728813559322,0.005494505494505495,0.0,0.0,0.0,0.017391304347826087,0.015625,0.05,0.04666666666666667,0.44680851063829785,0.44680851063829785,0.14285714285714285,0.21428571428571427,0.4609375,0.1839080459770115,,
Coffee & Tea,Nonfat French Vanilla Latte (Small),12 fl oz cup,0.10106382978723405,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.03194444444444444,0.03333333333333333,0.2765957446808511,0.2765957446808511,0.14285714285714285,0.10714285714285714,0.2890625,0.11494252873563218,,
Coffee & Tea,Nonfat French Vanilla Latte (Medium),16 fl oz cup,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.03888888888888889,0.04,0.3475177304964539,0.3404255319148936,0.14285714285714285,0.14285714285714285,0.359375,0.13793103448275862,,
Coffee & Tea,Nonfat French Vanilla Latte (Large),20 fl oz cup,0.1595744680851064,0.0,0.00423728813559322,0.005494505494505495,0.0,0.0,0.0,0.017391304347826087,0.015625,0.05,0.05333333333333334,0.425531914893617,0.425531914893617,0.14285714285714285,0.21428571428571427,0.4375,0.1839080459770115,,
Coffee & Tea,Nonfat Latte with Sugar Free French Vanilla Syrup (Small),12 fl oz cup,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.041666666666666664,0.04,0.1702127659574468,0.1702127659574468,0.14285714285714285,0.14285714285714285,0.1015625,0.11494252873563218,,
Coffee & Tea,Nonfat Latte with Sugar Free French Vanilla Syrup (Medium),16 fl oz cup,0.09042553191489362,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.05,0.05333333333333334,0.2127659574468085,0.2127659574468085,0.14285714285714285,0.17857142857142855,0.125,0.13793103448275862,,
Coffee & Tea,Nonfat Latte with Sugar Free French Vanilla Syrup (Large),20 fl oz cup,0.11702127659574468,0.0,0.00423728813559322,0.005494505494505495,0.0,0.0,0.0,0.017391304347826087,0.015625,0.06666666666666667,0.06666666666666667,0.2695035460992908,0.2765957446808511,0.2857142857142857,0.25,0.1640625,0.1839080459770115,,
Coffee & Tea,Mocha (Small),12 fl oz cup,0.18085106382978725,0.09433962264150944,0.09322033898305085,0.09890109890109891,0.35000000000000003,0.3333333333333333,0.0,0.06086956521739131,0.0625,0.041666666666666664,0.04,0.3475177304964539,0.3404255319148936,0.2857142857142857,0.21428571428571427,0.328125,0.11494252873563218,,
Coffee & Tea,Mocha (Medium),16 fl oz cup,0.21808510638297873,0.11320754716981132,0.11864406779661017,0.11538461538461539,0.4,0.39215686274509803,0.0,0.06956521739130435,0.07291666666666666,0.05277777777777778,0.05333333333333334,0.425531914893617,0.425531914893617,0.2857142857142857,0.2857142857142857,0.4140625,0.14942528735632182,,
Coffee & Tea,Mocha (Large),20 fl oz cup,0.26595744680851063,0.14150943396226415,0.1440677966101695,0.14285714285714288,0.5,0.4803921568627451,0.2,0.08695652173913043,0.08854166666666666,0.06666666666666667,0.06666666666666667,0.5106382978723404,0.5106382978723404,0.2857142857142857,0.3571428571428571,0.4921875,0.1839080459770115,,
Coffee & Tea,Mocha with Nonfat Milk (Small),12 fl oz cup,0.14361702127659576,0.02830188679245283,0.029661016949152543,0.027472527472527476,0.1,0.10784313725490197,0.0,0.026086956521739132,0.026041666666666664,0.041666666666666664,0.04,0.3475177304964539,0.3404255319148936,0.2857142857142857,0.21428571428571427,0.3359375,0.12643678160919541,,
Coffee & Tea,Mocha with Nonfat Milk (Medium),16 fl oz cup,0.17553191489361702,0.02830188679245283,0.029661016949152543,0.03296703296703297,0.1,0.10784313725490197,0.0,0.026086956521739132,0.026041666666666664,0.05277777777777778,0.05333333333333334,0.425531914893617,0.425531914893617,0.2857142857142857,0.2857142857142857,0.4140625,0.14942528735632182,,
Coffee & Tea,Mocha with Nonfat Milk (Large),20 fl oz cup,0.2074468085106383,0.0330188679245283,0.03389830508474576,0.03296703296703297,0.125,0.11764705882352941,0.0,0.034782608695652174,0.03125,0.06666666666666667,0.06666666666666667,0.5177304964539007,0.5106382978723404,0.2857142857142857,0.3571428571428571,0.5,0.1954022988505747,,
Coffee & Tea,Caramel Mocha (Small),12 fl oz cup,0.1702127659574468,0.09433962264150944,0.09322033898305085,0.09340659340659341,0.35000000000000003,0.3235294117647059,0.0,0.06086956521739131,0.0625,0.04722222222222222,0.04666666666666667,0.3191489361702128,0.3191489361702128,0.14285714285714285,0.10714285714285714,0.3125,0.11494252873563218,,
Coffee & Tea,Caramel Mocha (Medium),16 fl oz cup,0.2074468085106383,0.11320754716981132,0.11864406779661017,0.11538461538461539,0.4,0.39215686274509803,0.2,0.06956521739130435,0.07291666666666666,0.06111111111111111,0.060000000000000005,0.3900709219858156,0.3829787234042553,0.14285714285714285,0.14285714285714285,0.390625,0.13793103448275862,,
Coffee & Tea,Caramel Mocha (Large),20 fl oz cup,0.2553191489361702,0.14150943396226415,0.1440677966101695,0.14285714285714288,0.5,0.4803921568627451,0.2,0.08695652173913043,0.08854166666666666,0.075,0.07333333333333333,0.46808510638297873,0.46808510638297873,0.14285714285714285,0.17857142857142855,0.46875,0.1839080459770115,,
Coffee & Tea,Nonfat Caramel Mocha (Small),12 fl oz cup,0.13297872340425532,0.02830188679245283,0.029661016949152543,0.027472527472527476,0.1,0.09803921568627451,0.0,0.026086956521739132,0.026041666666666664,0.04722222222222222,0.04666666666666667,0.3191489361702128,0.3191489361702128,0.14285714285714285,0.10714285714285714,0.3203125,0.11494252873563218,,
Coffee & Tea,Nonfat Caramel Mocha (Medium),16 fl oz cup,0.1648936170212766,0.02830188679245283,0.029661016949152543,0.027472527472527476,0.1,0.10784313725490197,0.0,0.026086956521739132,0.026041666666666664,0.058333333333333334,0.060000000000000005,0.3971631205673759,0.40425531914893614,0.14285714285714285,0.14285714285714285,0.3984375,0.14942528735632182,,
Coffee & Tea,Nonfat Caramel Mocha (Large),20 fl oz cup,0.19680851063829788,0.0330188679245283,0.029661016949152543,0.03296703296703297,0.125,0.10784313725490197,0.0,0.034782608695652174,0.03125,0.075,0.07333333333333333,0.47517730496453897,0.46808510638297873,0.14285714285714285,0.17857142857142855,0.4765625,0.1954022988505747,,
Coffee & Tea,Hot Chocolate (Small),12 fl oz cup,0.19148936170212766,0.11320754716981132,0.11016949152542373,0.11538461538461539,0.4,0.38235294117647056,0.0,0.06956521739130435,0.07291666666666666,0.05,0.05333333333333334,0.3546099290780142,0.36170212765957444,0.14285714285714285,0.10714285714285714,0.3515625,0.12643678160919541,,
Coffee & Tea,Hot Chocolate (Medium),16 fl oz cup,0.23404255319148937,0.1320754716981132,0.13559322033898305,0.13736263736263737,0.45,0.46078431372549017,0.2,0.08695652173913043,0.08333333333333333,0.06111111111111111,0.060000000000000005,0.4326241134751773,0.425531914893617,0.14285714285714285,0.14285714285714285,0.4375,0.16091954022988506,,
Coffee & Tea,Hot Chocolate (Large),20 fl oz cup,0.2872340425531915,0.16981132075471697,0.1694915254237288,0.17032967032967034,0.6000000000000001,0.5686274509803921,0.2,0.10434782608695653,0.10416666666666666,0.07777777777777778,0.08,0.5177304964539007,0.5106382978723404,0.14285714285714285,0.17857142857142855,0.53125,0.1954022988505747,,
Coffee & Tea,Hot Chocolate with Nonfat Milk (Small),12 fl oz cup,0.14893617021276595,0.02830188679245283,0.029661016949152543,0.027472527472527476,0.1,0.10784313725490197,0.0,0.026086956521739132,0.026041666666666664,0.05,0.04666666666666667,0.3546099290780142,0.36170212765957444,0.14285714285714285,0.10714285714285714,0.359375,0.13793103448275862,,
Coffee & Tea,Hot Chocolate with Nonfat Milk (Medium),16 fl oz cup,0.18085106382978725,0.02830188679245283,0.029661016949152543,0.027472527472527476,0.1,0.10784313725490197,0.0,0.026086956521739132,0.03125,0.06111111111111111,0.060000000000000005,0.4326241134751773,0.425531914893617,0.14285714285714285,0.14285714285714285,0.4453125,0.16091954022988506,,
Coffee & Tea,Hot Chocolate with Nonfat Milk (Large),20 fl oz cup,0.2127659574468085,0.0330188679245283,0.029661016949152543,0.03296703296703297,0.125,0.11764705882352941,0.0,0.034782608695652174,0.03645833333333333,0.07777777777777778,0.08,0.524822695035461,0.5319148936170213,0.14285714285714285,0.17857142857142855,0.5390625,0.21839080459770116,,
Coffee & Tea,Regular Iced Coffee (Small),16 fl oz cup,0.07446808510638298,0.03773584905660377,0.038135593220338986,0.038461538461538464,0.15000000000000002,0.14705882352941177,0.0,0.026086956521739132,0.03125,0.009722222222222222,0.006666666666666667,0.1631205673758865,0.1702127659574468,0.0,0.0,0.171875,0.011494252873563218,,
Coffee & Tea,Regular Iced Coffee (Medium),22 fl oz cup,0.10106382978723405,0.05660377358490566,0.059322033898305086,0.06043956043956045,0.225,0.21568627450980393,0.0,0.043478260869565216,0.046875,0.013888888888888888,0.013333333333333334,0.21985815602836878,0.2127659574468085,0.0,0.0,0.234375,0.011494252873563218,,
Coffee & Tea,Regular Iced Coffee (Large),32 fl oz cup,0.14361702127659576,0.07547169811320754,0.07627118644067797,0.07692307692307693,0.30000000000000004,0.28431372549019607,0.0,0.06086956521739131,0.0625,0.020833333333333332,0.02,0.3333333333333333,0.3404255319148936,0.0,0.0,0.3515625,0.022988505747126436,,
Coffee & Tea,Caramel Iced Coffee (Small),16 fl oz cup,0.06914893617021277,0.03773584905660377,0.038135593220338986,0.038461538461538464,0.15000000000000002,0.14705882352941177,0.0,0.026086956521739132,0.03125,0.009722222222222222,0.013333333333333334,0.15602836879432624,0.14893617021276595,0.0,0.0,0.1640625,0.011494252873563218,,
Coffee & Tea,Caramel Iced Coffee (Medium),22 fl oz cup,0.09574468085106383,0.05660377358490566,0.059322033898305086,0.06043956043956045,0.225,0.21568627450980393,0.0,0.043478260869565216,0.046875,0.013888888888888888,0.013333333333333334,0.20567375886524822,0.2127659574468085,0.0,0.0,0.21875,0.011494252873563218,,
Coffee & Tea,Caramel Iced Coffee (Large),32 fl oz cup,0.13829787234042554,0.07547169811320754,0.07627118644067797,0.07692307692307693,0.30000000000000004,0.28431372549019607,0.0,0.06086956521739131,0.0625,0.018055555555555554,0.02,0.3049645390070922,0.2978723404255319,0.0,0.0,0.328125,0.022988505747126436,,
Coffee & Tea,Hazelnut Iced Coffee (Small),16 fl oz cup,0.06914893617021277,0.03773584905660377,0.038135593220338986,0.038461538461538464,0.15000000000000002,0.14705882352941177,0.0,0.026086956521739132,0.03125,0.009722222222222222,0.006666666666666667,0.14893617021276595,0.14893617021276595,0.0,0.0,0.15625,0.011494252873563218,,
Coffee & Tea,Hazelnut Iced Coffee (Medium),22 fl oz cup,0.09574468085106383,0.05660377358490566,0.059322033898305086,0.06043956043956045,0.225,0.21568627450980393,0.0,0.043478260869565216,0.046875,0.013888888888888888,0.013333333333333334,0.20567375886524822,0.2127659574468085,0.0,0.0,0.21875,0.011494252873563218,,
Coffee & Tea,Hazelnut Iced Coffee (Large),32 fl oz cup,0.13297872340425532,0.07547169811320754,0.07627118644067797,0.07692307692307693,0.30000000000000004,0.28431372549019607,0.0,0.06086956521739131,0.0625,0.020833333333333332,0.02,0.3049645390070922,0.2978723404255319,0.0,0.0,0.3203125,0.022988505747126436,,
Coffee & Tea,French Vanilla Iced Coffee (Small),16 fl oz cup,0.06382978723404255,0.03773584905660377,0.038135593220338986,0.038461538461538464,0.15000000000000002,0.14705882352941177,0.0,0.026086956521739132,0.03125,0.011111111111111112,0.013333333333333334,0.14184397163120566,0.14893617021276595,0.0,0.0,0.1484375,0.011494252873563218,,
Coffee & Tea,French Vanilla Iced Coffee (Medium),22 fl oz cup,0.09042553191489362,0.05660377358490566,0.059322033898305086,0.06043956043956045,0.225,0.21568627450980393,0.0,0.043478260869565216,0.046875,0.015277777777777777,0.013333333333333334,0.19148936170212766,0.19148936170212766,0.0,0.0,0.203125,0.011494252873563218,,
Coffee & Tea,French Vanilla Iced Coffee (Large),32 fl oz cup,0.1276595744680851,0.07547169811320754,0.07627118644067797,0.07692307692307693,0.30000000000000004,0.28431372549019607,0.0,0.06086956521739131,0.0625,0.022222222222222223,0.02,0.2907801418439716,0.2978723404255319,0.0,0.0,0.3046875,0.022988505747126436,,
Coffee & Tea,Iced Coffee with Sugar Free French Vanilla Syrup (Small),16 fl oz cup,0.0425531914893617,0.03773584905660377,0.038135593220338986,0.038461538461538464,0.15000000000000002,0.14705882352941177,0.0,0.026086956521739132,0.03125,0.018055555555555554,0.02,0.06382978723404255,0.06382978723404255,0.0,0.0,0.0078125,0.011494252873563218,,
Coffee & Tea,Iced Coffee with Sugar Free French Vanilla Syrup (Medium),22 fl oz cup,0.06382978723404255,0.05660377358490566,0.059322033898305086,0.06043956043956045,0.225,0.21568627450980393,0.0,0.043478260869565216,0.046875,0.025,0.02666666666666667,0.0851063829787234,0.0851063829787234,0.0,0.0,0.015625,0.011494252873563218,,
Coffee & Tea,Iced Coffee with Sugar Free French Vanilla Syrup (Large),32 fl oz cup,0.0851063829787234,0.07547169811320754,0.07627118644067797,0.07692307692307693,0.30000000000000004,0.28431372549019607,0.0,0.06086956521739131,0.0625,0.0375,0.04,0.1276595744680851,0.1276595744680851,0.0,0.0,0.015625,0.022988505747126436,,
Coffee & Tea,Iced Mocha (Small),12 fl oz cup,0.15425531914893617,0.09433962264150944,0.09322033898305085,0.09340659340659341,0.35000000000000003,0.3235294117647059,0.0,0.06086956521739131,0.0625,0.034722222222222224,0.03333333333333333,0.2907801418439716,0.2978723404255319,0.14285714285714285,0.14285714285714285,0.265625,0.09195402298850575,,
Coffee & Tea,Iced Mocha (Medium),16 fl oz cup,0.18617021276595744,0.10377358490566038,0.11016949152542373,0.1043956043956044,0.4,0.37254901960784315,0.0,0.06956521739130435,0.06770833333333333,0.041666666666666664,0.04,0.3546099290780142,0.36170212765957444,0.14285714285714285,0.17857142857142855,0.3359375,0.10344827586206896,,
Coffee & Tea,Iced Mocha (Large),22 fl oz cup,0.2553191489361702,0.14150943396226415,0.13559322033898305,0.13736263736263737,0.5,0.4803921568627451,0.2,0.08695652173913043,0.08854166666666666,0.06111111111111111,0.060000000000000005,0.49645390070921985,0.48936170212765956,0.2857142857142857,0.2857142857142857,0.484375,0.16091954022988506,,
Coffee & Tea,Iced Mocha with Nonfat Milk (Small),12 fl oz cup,0.1276595744680851,0.04245283018867924,0.0423728813559322,0.04395604395604396,0.15000000000000002,0.1568627450980392,0.0,0.034782608695652174,0.03645833333333333,0.034722222222222224,0.03333333333333333,0.2907801418439716,0.2978723404255319,0.14285714285714285,0.14285714285714285,0.2734375,0.09195402298850575,,
Coffee & Tea,Iced Mocha with Nonfat Milk (Medium),16 fl oz cup,0.15425531914893617,0.04245283018867924,0.0423728813559322,0.04395604395604396,0.17500000000000002,0.16666666666666666,0.0,0.034782608695652174,0.03645833333333333,0.041666666666666664,0.04,0.3546099290780142,0.36170212765957444,0.14285714285714285,0.17857142857142855,0.3359375,0.11494252873563218,,
Coffee & Tea,Iced Mocha with Nonfat Milk (Large),22 fl oz cup,0.2074468085106383,0.04716981132075472,0.05084745762711865,0.049450549450549455,0.17500000000000002,0.1764705882352941,0.0,0.043478260869565216,0.041666666666666664,0.06111111111111111,0.060000000000000005,0.5035460992907801,0.5106382978723404,0.2857142857142857,0.2857142857142857,0.484375,0.16091954022988506,,
Coffee & Tea,Iced Caramel Mocha (Small),12 fl oz cup,0.14893617021276595,0.09433962264150944,0.09322033898305085,0.09340659340659341,0.35000000000000003,0.3235294117647059,0.0,0.06086956521739131,0.0625,0.03888888888888889,0.04,0.2695035460992908,0.2765957446808511,0.0,0.0,0.2578125,0.09195402298850575,,
Coffee & Tea,Iced Caramel Mocha (Medium),16 fl oz cup,0.18085106382978725,0.10377358490566038,0.11016949152542373,0.1043956043956044,0.35000000000000003,0.3627450980392157,0.0,0.06956521739130435,0.06770833333333333,0.04722222222222222,0.04666666666666667,0.326241134751773,0.3191489361702128,0.14285714285714285,0.07142857142857142,0.3203125,0.10344827586206896,,
Coffee & Tea,Iced Caramel Mocha (Large),22 fl oz cup,0.24468085106382978,0.14150943396226415,0.13559322033898305,0.13736263736263737,0.5,0.47058823529411764,0.2,0.08695652173913043,0.08854166666666666,0.06944444444444445,0.06666666666666667,0.46099290780141844,0.46808510638297873,0.14285714285714285,0.10714285714285714,0.4609375,0.14942528735632182,,
Coffee & Tea,Iced Nonfat Caramel Mocha (Small),12 fl oz cup,0.12234042553191489,0.04245283018867924,0.0423728813559322,0.04395604395604396,0.15000000000000002,0.1568627450980392,0.0,0.034782608695652174,0.03645833333333333,0.03888888888888889,0.04,0.2695035460992908,0.2765957446808511,0.0,0.0,0.2578125,0.09195402298850575,,
Coffee & Tea,Iced Nonfat Caramel Mocha (Medium),16 fl oz cup,0.14361702127659576,0.04245283018867924,0.0423728813559322,0.04395604395604396,0.15000000000000002,0.1568627450980392,0.0,0.034782608695652174,0.03645833333333333,0.04722222222222222,0.04666666666666667,0.3333333333333333,0.3404255319148936,0.14285714285714285,0.07142857142857142,0.3203125,0.11494252873563218,,
Coffee & Tea,Iced Nonfat Caramel Mocha (Large),22 fl oz cup,0.19680851063829788,0.04716981132075472,0.05084745762711865,0.04395604395604396,0.17500000000000002,0.16666666666666666,0.0,0.043478260869565216,0.041666666666666664,0.06944444444444445,0.06666666666666667,0.46099290780141844,0.46808510638297873,0.14285714285714285,0.10714285714285714,0.4609375,0.16091954022988506,,
Coffee & Tea,Frappé Mocha (Small),12 fl oz cup,0.2393617021276596,0.1509433962264151,0.15254237288135594,0.15384615384615385,0.6000000000000001,0.5784313725490196,0.4,0.11304347826086956,0.109375,0.034722222222222224,0.03333333333333333,0.46099290780141844,0.46808510638297873,0.14285714285714285,0.10714285714285714,0.4453125,0.08045977011494253,,
Coffee & Tea,Frappé Mocha (Medium),16 fl oz cup,0.2925531914893617,0.18867924528301888,0.1864406779661017,0.18681318681318682,0.7000000000000001,0.696078431372549,0.4,0.13043478260869565,0.13020833333333331,0.044444444444444446,0.04666666666666667,0.5673758865248226,0.5744680851063829,0.14285714285714285,0.14285714285714285,0.5546875,0.10344827586206896,,
Coffee & Tea,Frappé Mocha (Large),22 fl oz cup,0.35638297872340424,0.22641509433962265,0.22033898305084745,0.22527472527472528,0.8500000000000001,0.8333333333333334,0.4,0.1565217391304348,0.15625,0.05277777777777778,0.05333333333333334,0.6950354609929078,0.7021276595744681,0.14285714285714285,0.14285714285714285,0.6875,0.12643678160919541,,
Coffee & Tea,Frappé Caramel (Small),12 fl oz cup,0.2393617021276596,0.16037735849056603,0.16101694915254236,0.15934065934065936,0.6000000000000001,0.5882352941176471,0.4,0.11304347826086956,0.11458333333333333,0.034722222222222224,0.03333333333333333,0.45390070921985815,0.44680851063829785,0.0,0.0,0.4453125,0.08045977011494253,,
Coffee & Tea,Frappé Caramel (Medium),16 fl oz cup,0.2925531914893617,0.18867924528301888,0.19491525423728814,0.19230769230769232,0.75,0.7156862745098039,0.4,0.1391304347826087,0.140625,0.044444444444444446,0.04666666666666667,0.5602836879432624,0.5531914893617021,0.0,0.0,0.5546875,0.10344827586206896,,
Coffee & Tea,Frappé Caramel (Large),22 fl oz cup,0.35638297872340424,0.2358490566037736,0.2288135593220339,0.23076923076923078,0.8500000000000001,0.8529411764705882,0.6000000000000001,0.16521739130434784,0.16666666666666666,0.05277777777777778,0.05333333333333334,0.6808510638297872,0.6808510638297872,0.0,0.0,0.6875,0.12643678160919541,,
Coffee & Tea,Frappé Chocolate Chip (Small),12 fl oz cup,0.28191489361702127,0.18867924528301888,0.19491525423728814,0.19230769230769232,0.7000000000000001,0.7058823529411764,0.4,0.11304347826086956,0.11458333333333333,0.0375,0.04,0.5390070921985816,0.5319148936170213,0.14285714285714285,0.17857142857142855,0.5234375,0.09195402298850575,,
Coffee & Tea,Frappé Chocolate Chip (Medium),16 fl oz cup,0.3351063829787234,0.22641509433962265,0.22033898305084745,0.22527472527472528,0.8500000000000001,0.8333333333333334,0.4,0.1391304347826087,0.13541666666666666,0.044444444444444446,0.04666666666666667,0.6453900709219857,0.6382978723404256,0.14285714285714285,0.17857142857142855,0.6328125,0.10344827586206896,,
Coffee & Tea,Frappé Chocolate Chip (Large),22 fl oz cup,0.4042553191489362,0.2641509433962264,0.2627118644067797,0.26373626373626374,1.0,0.9901960784313726,0.6000000000000001,0.16521739130434784,0.16666666666666666,0.05555555555555555,0.05333333333333334,0.7872340425531915,0.7872340425531915,0.14285714285714285,0.17857142857142855,0.7734375,0.13793103448275862,,
Smoothies & Shakes,Blueberry Pomegranate Smoothie (Small),12 fl oz cup,0.11702127659574468,0.0047169811320754715,0.00423728813559322,0.005494505494505495,0.0,0.0,0.0,0.008695652173913044,0.005208333333333333,0.011111111111111112,0.013333333333333334,0.3546099290780142,0.36170212765957444,0.42857142857142855,0.42857142857142855,0.34375,0.022988505747126436,,
Smoothies & Shakes,Blueberry Pomegranate Smoothie (Medium),16 fl oz cup,0.13829787234042554,0.0047169811320754715,0.00847457627118644,0.005494505494505495,0.0,0.0,0.0,0.008695652173913044,0.005208333333333333,0.013888888888888888,0.013333333333333334,0.43971631205673756,0.44680851063829785,0.5714285714285714,0.5357142857142857,0.421875,0.034482758620689655,,
Smoothies & Shakes,Blueberry Pomegranate Smoothie (Large),22 fl oz cup,0.18085106382978725,0.009433962264150943,0.00847457627118644,0.01098901098901099,0.025,0.029411764705882353,0.0,0.008695652173913044,0.010416666666666666,0.018055555555555554,0.02,0.5602836879432624,0.5531914893617021,0.7142857142857142,0.6785714285714285,0.546875,0.04597701149425287,,
Smoothies & Shakes,Strawberry Banana Smoothie (Small),12 fl oz cup,0.11170212765957448,0.0047169811320754715,0.00423728813559322,0.005494505494505495,0.0,0.0,0.0,0.008695652173913044,0.005208333333333333,0.013888888888888888,0.013333333333333334,0.3333333333333333,0.3404255319148936,0.42857142857142855,0.3571428571428571,0.34375,0.034482758620689655,,
Smoothies & Shakes,Strawberry Banana Smoothie (Medium),16 fl oz cup,0.13297872340425532,0.0047169811320754715,0.00847457627118644,0.005494505494505495,0.0,0.0,0.0,0.008695652173913044,0.005208333333333333,0.016666666666666666,0.013333333333333334,0.41134751773049644,0.40425531914893614,0.42857142857142855,0.46428571428571425,0.421875,0.04597701149425287,,
Smoothies & Shakes,Strawberry Banana Smoothie (Large),22 fl oz cup,0.17553191489361702,0.009433962264150943,0.00847457627118644,0.01098901098901099,0.025,0.029411764705882353,0.0,0.008695652173913044,0.010416666666666666,0.022222222222222223,0.02,0.524822695035461,0.5319148936170213,0.5714285714285714,0.5714285714285714,0.546875,0.05747126436781609,,
Smoothies & Shakes,Mango Pineapple Smoothie (Small),12 fl oz cup,0.11170212765957448,0.0047169811320754715,0.00423728813559322,0.005494505494505495,0.0,0.0,0.0,0.008695652173913044,0.005208333333333333,0.011111111111111112,0.013333333333333334,0.3546099290780142,0.36170212765957444,0.14285714285714285,0.14285714285714285,0.359375,0.022988505747126436,,
Smoothies & Shakes,Mango Pineapple Smoothie (Medium),16 fl oz cup,0.13829787234042554,0.009433962264150943,0.00847457627118644,0.005494505494505495,0.0,0.0,0.0,0.008695652173913044,0.005208333333333333,0.0125,0.013333333333333334,0.4326241134751773,0.425531914893617,0.14285714285714285,0.17857142857142855,0.4375,0.034482758620689655,,
Smoothies & Shakes,Mango Pineapple Smoothie (Large),22 fl oz cup,0.18085106382978725,0.009433962264150943,0.00847457627118644,0.01098901098901099,0.025,0.029411764705882353,0.0,0.008695652173913044,0.010416666666666666,0.016666666666666666,0.02,0.5531914893617021,0.5531914893617021,0.2857142857142857,0.21428571428571427,0.5625,0.04597701149425287,,
Smoothies & Shakes,Vanilla Shake (Small),12 fl oz cup,0.28191489361702127,0.1320754716981132,0.1271186440677966,0.13186813186813187,0.5,0.4803921568627451,0.4,0.10434782608695653,0.10416666666666666,0.044444444444444446,0.04666666666666667,0.6099290780141844,0.6170212765957447,0.0,0.0,0.4921875,0.12643678160919541,,
Smoothies & Shakes,Vanilla Shake (Medium),16 fl oz cup,0.35106382978723405,0.16037735849056603,0.16101694915254236,0.15934065934065936,0.6000000000000001,0.5980392156862745,0.4,0.13043478260869565,0.125,0.05555555555555555,0.060000000000000005,0.7730496453900709,0.7659574468085106,0.0,0.0,0.6328125,0.16091954022988506,,
Smoothies & Shakes,Vanilla Shake (Large),22 fl oz cup,0.43617021276595747,0.19811320754716982,0.19491525423728814,0.19230769230769232,0.75,0.7156862745098039,0.4,0.1565217391304348,0.15104166666666666,0.07222222222222222,0.07333333333333333,0.9574468085106382,0.9574468085106382,0.0,0.0,0.7890625,0.20689655172413793,,
Smoothies & Shakes,Strawberry Shake (Small),12 fl oz cup,0.2925531914893617,0.14150943396226415,0.13559322033898305,0.13736263736263737,0.5,0.5098039215686274,0.4,0.10434782608695653,0.109375,0.044444444444444446,0.04666666666666667,0.6382978723404256,0.6382978723404256,0.0,0.0,0.6171875,0.13793103448275862,,
Smoothies & Shakes,Strawberry Shake (Medium),16 fl oz cup,0.3670212765957447,0.16981132075471697,0.1694915254237288,0.16483516483516486,0.65,0.6176470588235294,0.4,0.13043478260869565,0.13020833333333331,0.058333333333333334,0.060000000000000005,0.8085106382978723,0.8085106382978723,0.0,0.0,0.78125,0.1724137931034483,,
Smoothies & Shakes,Strawberry Shake (Large),22 fl oz cup,0.4521276595744681,0.19811320754716982,0.2033898305084746,0.19780219780219782,0.75,0.7352941176470588,0.4,0.1565217391304348,0.15625,0.07222222222222222,0.07333333333333333,0.9929078014184397,1.0,0.0,0.0,0.9609375,0.20689655172413793,,
